"ItemId","Batch","Priority","Block","LawNumber","LawTitle","ImageKind","PromptPath","OutputFolder","OutputFilename","OutputPath","Status","NeedsUploadLogo","CreatedDate","Notes"
"IMG-00030","Lote 0004","1-Leyes","Bloque 1.33 - Leyes Mentales","0006","La Ley de la Psicologia del Llegar a Ser","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0006 - La Ley de la Psicologia del Llegar a Ser\Ley 0006 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0006 - La Ley de la Psicologia del Llegar a Ser","Ley 0006 - La Ley de la Psicologia del Llegar a Ser - Principio 4 - La.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0006 - La Ley de la Psicologia del Llegar a Ser\Ley 0006 - La Ley de la Psicologia del Llegar a Ser - Principio 4 - La.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00031","Lote 0004","1-Leyes","Bloque 1.33 - Leyes Mentales","0007","La Ley de la Inversa","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa\Ley 0007 - La Ley de la Inversa - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa","Ley 0007 - La Ley de la Inversa - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa\Ley 0007 - La Ley de la Inversa - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00032","Lote 0004","1-Leyes","Bloque 1.33 - Leyes Mentales","0007","La Ley de la Inversa","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa\Ley 0007 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa","Ley 0007 - La Ley de la Inversa - Principio 1 - La mente no distingue entre realidad y.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa\Ley 0007 - La Ley de la Inversa - Principio 1 - La mente no distingue entre realidad y.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00033","Lote 0004","1-Leyes","Bloque 1.33 - Leyes Mentales","0007","La Ley de la Inversa","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa\Ley 0007 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa","Ley 0007 - La Ley de la Inversa - Principio 2 - La accion coherente acelera la llegada del.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa\Ley 0007 - La Ley de la Inversa - Principio 2 - La accion coherente acelera la llegada del.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00034","Lote 0004","1-Leyes","Bloque 1.33 - Leyes Mentales","0007","La Ley de la Inversa","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa\Ley 0007 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa","Ley 0007 - La Ley de la Inversa - Principio 3 - El yo futuro es un modelo de referencia.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa\Ley 0007 - La Ley de la Inversa - Principio 3 - El yo futuro es un modelo de referencia.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00035","Lote 0004","1-Leyes","Bloque 1.33 - Leyes Mentales","0007","La Ley de la Inversa","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa\Ley 0007 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa","Ley 0007 - La Ley de la Inversa - Principio 4 - La identidad precede al resultado.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0007 - La Ley de la Inversa\Ley 0007 - La Ley de la Inversa - Principio 4 - La identidad precede al resultado.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00036","Lote 0004","1-Leyes","Bloque 1.33 - Leyes Mentales","0008","La Ley del Planteamiento","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento\Ley 0008 - La Ley del Planteamiento - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento","Ley 0008 - La Ley del Planteamiento - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento\Ley 0008 - La Ley del Planteamiento - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00037","Lote 0004","1-Leyes","Bloque 1.33 - Leyes Mentales","0008","La Ley del Planteamiento","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento\Ley 0008 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento","Ley 0008 - La Ley del Planteamiento - Principio 1 - La constancia supera la intensidad.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento\Ley 0008 - La Ley del Planteamiento - Principio 1 - La constancia supera la intensidad.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00038","Lote 0004","1-Leyes","Bloque 1.33 - Leyes Mentales","0008","La Ley del Planteamiento","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento\Ley 0008 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento","Ley 0008 - La Ley del Planteamiento - Principio 2 - El tiempo es un aliado si lo dominas.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento\Ley 0008 - La Ley del Planteamiento - Principio 2 - El tiempo es un aliado si lo dominas.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00039","Lote 0004","1-Leyes","Bloque 1.33 - Leyes Mentales","0008","La Ley del Planteamiento","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento\Ley 0008 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento","Ley 0008 - La Ley del Planteamiento - Principio 3 - Los habitos moldean la estructura del.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento\Ley 0008 - La Ley del Planteamiento - Principio 3 - Los habitos moldean la estructura del.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00040","Lote 0005","1-Leyes","Bloque 1.33 - Leyes Mentales","0008","La Ley del Planteamiento","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento\Ley 0008 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento","Ley 0008 - La Ley del Planteamiento - Principio 4 - Planear es comprometerse con el futuro.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0008 - La Ley del Planteamiento\Ley 0008 - La Ley del Planteamiento - Principio 4 - Planear es comprometerse con el futuro.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00041","Lote 0005","1-Leyes","Bloque 1.33 - Leyes Mentales","0009","La Ley de la Inercia Humana","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana\Ley 0009 - La Ley de la Inercia Humana - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana","Ley 0009 - La Ley de la Inercia Humana - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana\Ley 0009 - La Ley de la Inercia Humana - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00042","Lote 0005","1-Leyes","Bloque 1.33 - Leyes Mentales","0009","La Ley de la Inercia Humana","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana\Ley 0009 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana","Ley 0009 - La Ley de la Inercia Humana - Principio 1 - La falta de impulso mantiene el.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana\Ley 0009 - La Ley de la Inercia Humana - Principio 1 - La falta de impulso mantiene el.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00043","Lote 0005","1-Leyes","Bloque 1.33 - Leyes Mentales","0009","La Ley de la Inercia Humana","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana\Ley 0009 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana","Ley 0009 - La Ley de la Inercia Humana - Principio 2 - La critica solo impulsa si la.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana\Ley 0009 - La Ley de la Inercia Humana - Principio 2 - La critica solo impulsa si la.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00044","Lote 0005","1-Leyes","Bloque 1.33 - Leyes Mentales","0009","La Ley de la Inercia Humana","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana\Ley 0009 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana","Ley 0009 - La Ley de la Inercia Humana - Principio 3 - La ignorancia selectiva es defensa.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana\Ley 0009 - La Ley de la Inercia Humana - Principio 3 - La ignorancia selectiva es defensa.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00045","Lote 0005","1-Leyes","Bloque 1.33 - Leyes Mentales","0009","La Ley de la Inercia Humana","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana\Ley 0009 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana","Ley 0009 - La Ley de la Inercia Humana - Principio 4 - El pensamiento consciente dirige tu.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0009 - La Ley de la Inercia Humana\Ley 0009 - La Ley de la Inercia Humana - Principio 4 - El pensamiento consciente dirige tu.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00046","Lote 0005","1-Leyes","Bloque 1.33 - Leyes Mentales","0010","La Ley de los Poderes","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes\Ley 0010 - La Ley de los Poderes - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes","Ley 0010 - La Ley de los Poderes - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes\Ley 0010 - La Ley de los Poderes - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00047","Lote 0005","1-Leyes","Bloque 1.33 - Leyes Mentales","0010","La Ley de los Poderes","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes\Ley 0010 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes","Ley 0010 - La Ley de los Poderes - Principio 1 - El amor define tu direccion vital.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes\Ley 0010 - La Ley de los Poderes - Principio 1 - El amor define tu direccion vital.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00048","Lote 0005","1-Leyes","Bloque 1.33 - Leyes Mentales","0010","La Ley de los Poderes","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes\Ley 0010 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes","Ley 0010 - La Ley de los Poderes - Principio 2 - La sugestion es constante e inevitable.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes\Ley 0010 - La Ley de los Poderes - Principio 2 - La sugestion es constante e inevitable.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00049","Lote 0005","1-Leyes","Bloque 1.33 - Leyes Mentales","0010","La Ley de los Poderes","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes\Ley 0010 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes","Ley 0010 - La Ley de los Poderes - Principio 3 - Reprogramar es posible si actuas con.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes\Ley 0010 - La Ley de los Poderes - Principio 3 - Reprogramar es posible si actuas con.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00050","Lote 0006","1-Leyes","Bloque 1.33 - Leyes Mentales","0010","La Ley de los Poderes","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes\Ley 0010 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes","Ley 0010 - La Ley de los Poderes - Principio 4 - Pequenos estimulos crean grandes cambios.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0010 - La Ley de los Poderes\Ley 0010 - La Ley de los Poderes - Principio 4 - Pequenos estimulos crean grandes cambios.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00051","Lote 0006","1-Leyes","Bloque 1.33 - Leyes Mentales","0011","La Ley del Habito","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0011 - La Ley del Habito\Ley 0011 - La Ley del Habito - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0011 - La Ley del Habito","Ley 0011 - La Ley del Habito - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0011 - La Ley del Habito\Ley 0011 - La Ley del Habito - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-00052","Lote 0006","1-Leyes","Bloque 1.33 - Leyes Mentales","0011","La Ley del Habito","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 1.33 - Leyes Mentales\Ley 0011 - La Ley del Habito\Ley 0011 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0011 - La Ley del Habito","Ley 0011 - La Ley del Habito - Principio 1 - La inercia de los habitos mantiene el.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 1.33 - Leyes Mentales\Ley 0011 - La Ley del Habito\Ley 0011 - La Ley del Habito - Principio 1 - La inercia de los habitos mantiene el.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
